review,rating
"""This is some of the worst pain of my life. DO NOT USE THIS! The inside of my vagina is itching so bad and burning. I took two showers and got a large amount of the cream out but it has only helped relieve the pain slightly. Ice pack helped but its been an hour and I feel like little people are running around my vagina wearing cleats. Took a Benadryl so hopefully that&#039;ll let me rest finally. This medicine is 10x worse than the YI symptoms!!!""",0
"""Diagnosed 3yrs ago, participated in Strattera study, did not help at all. Finally started Adderall 20mg XR two days ago. Main difference is the absence of fatigue and quieted mind. I can actually sit and not have to argue with myself, overwhelming feelings gone for the most part. Insomnia straight away first night, hardly any sleep again last (2nd) night, underlying headache now. Definite loss of appetite, appreciate the lost lbs but still have to eat!""",1
"""I have had the Implanon rod in my arm for two years. It made me have a period for 19 days and off for about 4 to 5. My hair was falling out, horrible cramps and bad headaches. I have switched over to the Lutera pill and instantly it has made a difference. I did have a little bit of tenderness in my breasts. Yes, I crave sweets. But who doesn&#039;t? My periods come the same day every month and are light and easy. I love this product. For the past six months it has been good to me.""",1
"""I&#039;ve never had kids and I am 32 fyi. The insertion was the most pain I&#039;ve ever felt in my life I almost passed out. For the first 3 months I bled everyday and had pretty bad cramps. I am at month 6 now and the cramps are maybe a few times a month. I still spot but its very light and I am not getting my period anymore. It had also helped with the endometriosis. Overall i am satisfied.""",1
"""50 mg a night &amp; I can sleep through the night. As soon as I skip a dose my panic comes right back. The only downside is I&#039;m tired all day from it but unable to nap.""",1
"""I was given Vicodin after having all 4 wisdom teeth removed. From the first day to a week later, I took half a Vicodin every 3 hours or so, and I never felt a single pain or throb. Worked great!""",1
"""This medication has been a life saver.  I am a 23 year old female and was diagnosed with Irritable Bowel Syndrome 10 years ago.  It wasn&#039;t until 2 years ago that my primary care doctor suggested this medication after finding success with another patient.  Only 10 mg a day at bedtime and I am IBS symptom free. I used to have 5  bowel motions a day and now I am very regular.  My life is so different now that I am on this medication.  When I started the medication I had extreme dry mouth that went away after a couple of months and now I sometimes become constipated (which is something I&#039;ve never had in my life).""",1
"""Started taking Saxenda on April 18th and have had only a few side effects. I have some nausea and a headache in the evenings. I&#039;m hoping this subsides the longer I&#039;ve been on it. I have lost 6 lbs which is an amazing accomplishment for me. I have not been able to loose more than 2 lbs no matter what diet I&#039;ve tried. I get full very fast, only eating about 1/2 what I used to eat at each meal. Sleeping great but am experiencing a great deal of fatigue especially late afternoon and evening. Will continue on and hope this weight loss continues. The doctor gave me a month of samples so I didn&#039;t waste money if it didn&#039;t agree with me.""",1
"""Have been taking 300mg for 3 weeks now.  I had HORRIBLE side effects in the beginning (for about a week) - almost unbearable nausea, diarrhea, sweating, vertigo, headaches, confusion and I felt like I had the flu.  Now I have migraine headaches that last almost all day and ringing in my ears.  I still feel a little foggy sometimes but that is a small price to pay for my depression being pretty much completely gone.  I finally have energy and I am shocked at how quickly it worked.  I was suicidal for months while on 225mg of Effexor and this has been a life saver.""",1
"""Works immediately. A little shaky afterwards. Not sure how long it lasts.""",1
"""Do not get the shot. I got the shot a while ago at first everything was alright but then I got my period which I&#039;ve had forever now it will not go away. I get the worst headaches that I&#039;ve ever had before and they last all day and I get them everyday. I feel sick. And I also have started to feel super moody and sad out of no where. My body gets achey and I am starting to gain weight definitely will not be getting the shot again it&#039;s not worth it.""",0
"""I have been on this medicine for approximately one and a half weeks and it has improved my colitis immensely so far but I don&#039;t think I can continue to use it because of the cost. """,1
"""Aubra has been effective for me, but I&#039;ve had to become used to it, and learn how to curb side effects. 

Pros: Not pregnant (!), Cleared up moderate adult acne, small and easy to take, no side effects when taken before bed with food, no spotting/cramping between &quot;periods&quot;.

Cons: If taken in morning, I had terrible side effects all day. Became dizzy, faint, and would vomit for a good part of the afternoon. Only way to avoid symptoms was to eat constantly. All of this was fixed for me by taking in the evening with food.""",1
