uniqueID,drugName,condition,review,rating,date,usefulCount
35070,Levofloxacin,Sinusitis,"""Had severe sinus problems tried over the counter medicines didn&#039;t work diagnosed with bacterial acute sinusitis. Was given medication of levoflaxacin 500 mg . Am feeling better but lots of side effects. Stomach upset depression anxiety. Please do not take unless its the last medicine.""",negative,19-Jun-17,5
57881,Acetaminophen / hydrocodone,Pain,"""Vicodin was prescribed for my shoulder pain. After taking the medicine for 3 days without relief of my shoulder pain I quit taking the medicine.""",negative,30-Nov-11,10
205048,Toradol,Pain,"""I have been in total agony with a pain that felt like I was going to be giving birth to an elephant, plus pains in each side of the abdomen and pain coming out in my lower back and rib pain. The pain made my moods and emotions full of anger, sobbing, outbursts, I felt non-human. Just no control of myself. I tried Dilaudid, and Tylenol 3&#039;s nothing worked and while in emergency I was treated with several drugs, the pain remained. Finally Dilaudid with a shot of Toradol and it took the pain, what a relief. I felt human again, I felt focused and I could see life and what was real. """,positive,26-Jul-09,12
110511,Nexplanon,Birth Control,"""Had Nexplanon for 2.5 years now and was totally impressed with it until around three months ago when it started to give me basically the symptoms of pregnancy. Swollen boobs, extreme mood swings and manic crying. Only then, after reading more closely into side-effects of the implant, did I realise that the 30 lbs I&#039;ve gained in that time may be linked. Cannot wait to have it removed in a week&#039;s time! However, still a wonderful contraceptive. Give it a go if you aren&#039;t sure, it doesn&#039;t have to be permanent.""",negative,29-Dec-15,1
3954,Seroquel XR,Major Depressive Disorde,"""been great for me except for the weight gain , I just want to eat all the time""",positive,23-Oct-16,3
68292,Plan B,Emergency Contraception,"""Make sure you take the pill within 24 hours! I took the pill 1 hour after my mishap. I had small cramps a few days later and a week after taking the pill I spotted for about half a day then a light period started right after.. it lasted only a few days. I usually have light periods anyways. This pill works just try not to stress and take if as soon as possible.""",positive,22-Oct-14,28
174759,Dulera,"Asthma, Maintenance","""Doctor had me try this instead of just increasing the dosage of Asmanex I was taking.  Dulera is a combination of Asmanex with something else, and that added component did NOT do well with me.  """,negative,26-Jan-12,27
159740,Mibelas 24 Fe,Birth Control,"""Works fine. And it is the same as minastrin, I don&#039;t know if anyone else on here took a chemistry class, but minastrin and mibelas are made up of the same chemical composition, and therefore the same product produced by &quot;different companies&quot;. I had no weight gain, light periods that lasted three days.""",positive,20-Sep-17,0
183709,Cymbalta,Depression,"""I found this product to be worth while taking. It&#039;s been about 3 months since I have been on it. I was really tired the first 2 weeks but now there are just yawns throughout the day. My social life has gotten better due to problems with anxiety and depression as well. Maybe due to other medication prior, my learning is better though focusing is not better due to my ADHD, and my back pain has been reduced. I have made more friends and feel much more normal more so then not, and I don&#039;t feel like I &quot;lost myself like another drug did to me in the past. I would say this isn&#039;t bad due to the mild side effects.""",positive,5-Oct-09,23
132352,Ativan,Anxiety,"""I developed anxiety attacks, as many do after a Total Thyroidectomy.  I suffered for a year with inadequate thyroid treatment and all the awful things that come with it. Then developed panic/anxiety attacks.  They would last 6 or 7 hours at a time.  I would barely feel better and then I got another. Ativan helped in 15 minutes. I&#039;ve been taking it for two months and it has given me back the small part left of my post-thyroid life. Thanks to my thyroidectomy, I will never be well again.  But at least I don&#039;t have panic attacks.""",positive,16-Feb-11,12
140973,Escitalopram,Generalized Anxiety Disorde,"""So to start, Im not affiliated with any med companies, nor is this some fake bs review. I was you, scanning reviews all night long, just two weeks ago. I have a HUGE personal phobia of medication, in dread of any adverse side effects... and my anxiety has also come back with a vengeance over the last 2 years, and began controlling my life. 

I started on 5mg generic. People say it&#039;s placebo at this dose....everyone is different. I can tell you a few things: The 9th day on it I had realized most of my anxiety was gone &amp; all my emotions, sex drive, were all in tact. 1 major problem... Insomnia for every single night, and night sweats. Couldn&#039;t sleep for more than 3 hours a night. Helped, but not the right med for me due to this. Try it!""",positive,26-Mar-16,38
118270,Naltrexone,Opiate Dependence,"""Vivitrol does an excellent job at blocking your opiate receptors, preventing you from getting high. I&#039;ve been a heavy heroin/oxycodone addict for the last 6 years. This was my first real attempt to quit and decided on Vivitrol because it&#039;s non habit forming. I&#039;ve been on the shot for 5 months now. The reason I give it a so so rating is because it does nothing for your urges and cravings. That&#039;s a battle you still have to fight on your own. After my first injection I experienced &quot;brain fog&quot;, rapid heartbeat, high blood pressure for the next 24 hours. I was 14 days clean prior to the injection. The next 4 injections went smooth. Vivitrol also seems to effect my sleep pattern, bowel movements, and sex drive for two after each of the injections""",negative,4-Jun-15,41
76100,Portia,Birth Control,"""I&#039;ve only been on this birth control for about a month and I already don&#039;t like it.  I&#039;ve been spotting for about 2 weeks now, I get head aches, vivid nightmares, gained weight, terrible mood swings. The list goes on... The reason why I switched birth controls was because my last one (the depo shot) was giving me extremely bad head aches and cramps. Also I bled for 3 whole months while being on it. I just want to find a birth control that fits me and doesn&#039;t give me all of these symptoms.""",negative,16-Nov-15,3
75897,Temazepam,Insomnia,"""I could easily fall asleep within 10-15 minutes after taking my Restoril.""",positive,2-Sep-08,124
102361,Clindamycin / tretinoin,Acne,"""When i first started using Ziana, i only had acne in between my eyebrows, chin, and the nose area. My acne worsened while using it and then it got better. But after about 4 months of using it, it became ineffective. So i now have acne between my eyebrows, chin, cheeks, forehead, and the nose area. Its great at first but after a while it made my face even worse than before i used the product.""",positive,9-Mar-15,8
36720,Meperidine,Pain,"""For those of you having trouble finding Demerol or any other hard to find analgesics, or any medication for that matter, forget big chains. Try going to the closest hospital pharmacy. They tend to carry things that other pharmacies do not. They also are able to more order things much easier because as a hospital, they must have these things available for people with allergies, etc. I wish the FDA/DEA would realize how harmful NSAIDs (especially ibuprofen) can be, and that everyone is different. What works for one may have horrible side effects for another. When taken responsibly narcotic analgesics are less harmful to the body, and this is a subject that i have researched extensively. For now, try bringing ur scrip to the hospital pharmacy!""",positive,8-Sep-16,12
